Geneid	0	2	5	10	15	21	28	35	42	49	gene_length	Entity	Symbol
gene-Y11_RS02515	67.10676767009568	33.10481033478574	33.89373900580503	33.325298923331225	30.27894611781262	31.004041377058954	27.413702509799972	28.33878197190378	36.28812751337621	24.786321725145434	1185	host	xyeB
gene-Y11_RS16005	507.41867281456445	406.69820594764536	340.1651734608116	288.79771484325977	249.37706030722055	231.27519340393832	199.64093053470287	204.964715156316	181.74756559150768	178.63667544176104	1200	host	hemY
gene-Y11_RS11320	52.08053637619771	36.20440122923831	27.081017115607594	22.513447741039176	28.285487082795303	16.457374377699036	19.163546696725856	24.034575224436697	19.750929501062735	27.024020224124296	1056	host	hypB
gene-Y11_RS04430	54.41640099589658	27.807074275522787	31.03446990009283	35.497237735143	45.26974461409699	37.74399431381326	36.48573446809021	51.33069916101817	54.608268919579764	35.06199349622118	1347	host	gene-Y11_RS04430
gene-Y11_RS18075	223.15408387902633	155.0907073252497	115.26000445851626	73.23259781192516	80.35326839331759	84.30795295242314	100.64843362047708	125.72256912592016	141.13551355838462	141.33338000871652	1254	host	gene-Y11_RS18075
gene-g352	0.9337676391942813	772.326293338825	1241.9038333874216	1694.3065044373895	1383.3612796804073	1881.4791614014766	1620.1474599358069	1403.6159139882047	1518.1028537307986	1438.9589286544094	294	phage	g352
gene-Y11_RS03990	121.33944287941767	99.68093283030525	84.60154391530017	63.00352552872127	51.945327022443706	46.23859829028445	45.963694708688344	46.958590033783906	49.542273418061505	53.07194064655164	816	host	sapF
gene-Y11_RS17675	62.974092828242284	37.4156153255283	46.41887758069546	56.71265035725911	62.23640086492066	58.52007622521709	63.4800037267046	83.9251344129562	82.13953529925573	67.65130314699472	465	host	nrdG
gene-Y11_RS15370	136.09782322862054	102.23174272557866	80.12001651094502	65.44036864348111	71.6980585437739	76.53442840597417	69.17577252793419	80.9313285112309	89.24344934070254	70.59872443693469	981	host	gene-Y11_RS15370
gene-Y11_RS10750	550.8638546257046	662.7116407995471	656.9640263991208	411.8499522939974	408.31526870231806	352.39619643841905	305.213466840302	295.92479782210637	287.91335271257526	244.28120188356647	759	host	ispD
gene-Y11_RS04495	202.56411776851476	167.48063294405827	189.81329564970792	250.21391083261162	248.48110442825904	238.5380224910028	260.48658320344026	265.1739617914647	252.49372370434463	227.64434409884026	309	host	gene-Y11_RS04495
gene-Y11_RS02475	306.2794260753702	447.15611342778544	457.59424160331616	376.1999440896866	394.6501853561097	325.69628480154233	347.0217241164128	325.581989552551	337.7198378374386	294.97687079973656	1026	host	mltG
gene-Y11_RS19115	112.53786451562189	61.84481292105636	71.29609601561235	64.24005256453381	82.15701642305689	67.94682053014924	82.80189099036436	79.98135339311152	100.56989068305195	77.75332134660323	396	host	gene-Y11_RS19115
gene-Y11_RS03465	45.08227273344332	25.11165220874086	25.21643824050428	24.00076598528689	28.995953293759026	31.302975126027626	34.18501528217992	27.065284381763277	40.160770211359555	27.426991665845744	1293	host	gene-Y11_RS03465
gene-Y11_RS04855	899.9806706715085	801.135380563319	783.7464419297773	756.7730597899662	800.1124312911367	748.9495993961269	854.7705883440478	804.0523884236892	686.3871177233445	677.2374023697276	327	host	yciH
gene-Y11_RS12240	193.93427385352982	107.85194784683259	130.67284470294842	93.1727670580878	109.36264706925482	96.61791062225284	103.72708777068542	95.44597544341006	105.44702584995582	92.18685112970843	897	host	gene-Y11_RS12240
gene-g035	0.0	1434.2358324142415	2205.289614582793	3337.3934308473226	2956.192022049194	3797.0659480398795	4171.444994796515	3323.378636873229	3560.052110517014	3848.660637229758	243	phage	g035
gene-g247	0.17233376391909522	106.12131638129573	150.07652797162797	283.8727391566324	340.36743468943337	484.54398995432973	570.5121599999904	687.1400444128835	747.5881339129556	1149.1034469371912	1062	phage	g247
gene-Y11_RS05215	1006.6015150514353	708.3354486716783	547.1172940609629	571.2970142687487	667.1407683368304	629.0543423212112	811.7756282616695	807.4569638962732	777.1967982531874	848.7914615115478	273	host	gene-Y11_RS05215
gene-Y11_RS06005	26.12141885701866	16.122539665027766	15.095306017919704	10.91510424240177	14.950372301894236	16.5642508033369	11.909054068168437	23.045140349702272	26.87164634844358	18.440351107670352	543	host	gene-Y11_RS06005
gene-Y11_RS02645	268.251933400687	196.89008314567312	177.93762503047566	153.15649897722417	165.25297017666298	137.615865525801	138.93002591373872	146.2441005886264	143.1888915442001	135.4777597447019	627	host	rluE
gene-Y11_RS02185	178.06839666845565	95.58771989941789	83.61857916398134	65.03663629707832	68.58360659195937	68.42296494119994	84.86460753231505	71.73139706332394	89.47024190417156	75.75708716568916	684	host	gene-Y11_RS02185
gene-Y11_RS12505	1070.2601088886802	1163.4632560803052	868.3238814676442	634.921764363395	503.71363424967313	464.1277267019214	401.49567894605804	407.06126580224185	390.7718599912739	439.3260936279417	483	host	ptsN
gene-Y11_RS06960	68.13303939317277	38.492491925914806	33.62114964956914	31.74125609417539	31.371036978630535	40.48638222052736	38.15742106657465	50.325383449662674	60.83052322776447	40.55153846387696	642	host	gene-Y11_RS06960
gene-Y11_RS14170	77.38743409766927	49.936032956871045	58.917662714550474	72.34947164917827	76.04696868314954	82.52854613211831	91.95087023204265	122.36829682823074	117.19667529214657	97.96778013933348	810	host	gene-Y11_RS14170
gene-Y11_RS13220	118.64597437167818	49.33517361918193	51.34935040845454	62.34475739547972	60.434574397377595	54.993173556711405	72.0226393633501	72.71470774820166	99.49202139800526	61.76756195160467	1332	host	gene-Y11_RS13220
gene-Y11_RS18835	135.4844968490947	158.57377823701498	162.48938822802415	132.89811023999425	153.32623051361517	143.40326335361445	139.35528064059466	147.34319987968237	135.89939969455511	123.37582766983664	2520	host	hrpB
gene-Y11_RS21850	379.639637740529	252.5827775848842	255.17413545186736	187.78420912383467	166.3695442994783	184.37877752312605	177.51495887493428	203.17657026285838	182.8745833727584	220.63423244782118	222	host	gene-Y11_RS21850
gene-Y11_RS16620	677.42789259232	737.0506068713198	643.3383895239937	464.3660575889136	419.988665693668	422.8519316777845	370.5692211407442	365.62296647235536	340.1593932780175	331.7582642559858	705	host	nfi
gene-Y11_RS03660	197.00405744329206	104.53878273022157	98.99457932041547	85.54616606021463	92.42409201580163	82.14878560462434	99.63290181913307	110.28484753584323	112.17990804826185	104.22078280180963	759	host	btuD
gene-Y11_RS16690	391.8472098218874	379.69012624714674	326.06022273343507	370.7515156113213	345.79978494900274	356.4431867580187	347.958580102378	363.912411326247	377.98739915044285	451.4458007391272	312	host	gene-Y11_RS16690
gene-g091	0.44638648117580276	98.20363848451153	144.979573499694	301.3531956314249	246.56952318432585	338.3585468975966	371.23511608618657	376.0203497087386	313.5978958805292	439.73565882653213	615	phage	g091
gene-Y11_RS22610	59.45514855208786	31.930307583752697	42.192943864023405	46.65370398332991	52.16672151763303	61.58180171542215	54.15710609743758	84.27817246916399	62.07002019947567	63.171225390598416	177	host	gene-Y11_RS22610
gene-Y11_RS03880	212.77022619985556	288.7791451742989	249.44683356639862	190.37906481263568	205.54864517047986	206.39205865497044	267.3342800790706	342.4606242443441	377.71365432347187	472.5673048289928	609	host	gene-Y11_RS03880
gene-Y11_RS05250	95.86681095727954	61.74087205900416	62.971866113992284	56.38325870114371	65.86511239898425	58.36552140205325	62.891014001405274	83.49073930729908	82.15271981535513	86.06507012330631	1050	host	gene-Y11_RS05250
gene-Y11_RS04380	37.990194920674	26.528906176091144	31.830257059873386	28.655772138734456	28.48109902665972	31.336380686425773	21.90119622482955	30.635714826468615	30.864552657902152	32.95560828891259	990	host	gene-Y11_RS04380
gene-Y11_RS02170	441.9915944074935	395.5651388667392	365.3052948679455	353.8470660000337	348.56338411435206	288.7411630100588	313.8840663550162	279.20170058355757	273.2198457435322	237.43376802314913	453	host	gene-Y11_RS02170
gene-Y11_RS15780	152.93569904772164	92.27474367389023	87.7881850787107	70.70192865215647	68.43522362384937	62.76945801468027	54.86190658142653	70.79058271531058	73.15927070171037	82.40229402042229	1524	host	gene-Y11_RS15780
gene-Y11_RS09620	111.7551084518799	70.10602813248548	57.242569774643066	48.81244463078664	47.16837639065403	44.19539034762371	46.74501054880689	51.73718362487319	51.982275939503666	47.009909161807514	1704	host	gene-Y11_RS09620
gene-g152	0.0	97.75565189301645	145.92129150655714	304.51914420093925	575.7605210920337	719.5622848974996	969.957427222707	1115.7363289648226	1237.597382853759	1505.9620071264121	1086	phage	g152
